ix_key,V_x,V_y,blockKey,corner_legA_skel,corner_legB_skel,theta_deg,R_authored,R_used,d_A,d_B,vertex_match_dist,vertex_matched,bezier_consumed_span_len,arc_span_present,prevMeta_skip,nextMeta_skip,prevMeta_terminal,nextMeta_terminal,prevMeta_tl,prevMeta_sw,nextMeta_tl,nextMeta_sw,prevMeta_edgeOrd,nextMeta_edgeOrd,cw_plus_tl_sw_A,cw_plus_tl_sw_B,arc_R,cusp_safeMax,cusp_totalMax,cusp_fired,cusp_scale_k,dCorner,ramp_min_fired,pad_area_m2,pad_selfintersects,pad_ring_vertex_count,failure_mode,notes
"-987.40,-158.00",-987.40,-158.00,"-1029.0,-114.5",nebraska-avenue,eads-avenue-0,89.23,,3.322,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-987.80,463.10",-987.80,463.10,,oregon-avenue,russell-boulevard-3,89.80,,3.353,2.90,1.52,42.630,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 42.630m exceeds TOL=0.5
"-987.80,463.10",-987.80,463.10,,russell-boulevard-3,oregon-avenue,89.93,,0.000,0.00,2.90,34.294,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 34.294m exceeds TOL=0.5
"-987.80,463.10",-987.80,463.10,,oregon-avenue,russell-boulevard-3,90.12,,0.000,2.90,0.00,27.124,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 27.124m exceeds TOL=0.5
"-987.80,463.10",-987.80,463.10,,russell-boulevard-3,oregon-avenue,90.15,,3.372,1.52,2.90,34.548,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 34.548m exceeds TOL=0.5
"-99.10,-431.60",-99.10,-431.60,,hickory-street-1,missouri-avenue-3,94.49,,3.630,1.52,2.12,1.814,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 1.814m exceeds TOL=0.5
"-99.10,-431.60",-99.10,-431.60,"-188.5,-453.5",missouri-avenue-3,hickory-street-1,86.70,,2.095,1.00,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.885,1.885,2.095,1.885,1.905,1,0.987,1.885,0,3.717,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-99.10,-431.60",-99.10,-431.60,"-188.5,-453.5",hickory-street-1,missouri-avenue-4,93.04,,3.539,1.52,3.98,0.000,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.539,3.185,1.905,0,1.000,1.905,0,7.646,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-99.10,-431.60",-99.10,-431.60,"116.0,-497.5",missouri-avenue-4,hickory-street-1,85.77,,3.147,5.28,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-991.30,-504.30",-991.30,-504.30,,caroline-street-1,montrose-avenue-1,89.16,,3.318,1.52,1.52,34.341,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 34.341m exceeds TOL=0.5
